area_type,availability,location,size(BHK),total_sqft,bath,balcony,price,price_per_sqft
Built-up  Area,Ready To Move,Somasundara Palya,4.0,2400.0,3.0,3.0,140.0,5833.333333333333
Super built-up  Area,Ready To Move,Somasundara Palya,3.0,1650.0,3.0,2.0,95.0,5757.575757575758
Built-up  Area,Ready To Move,Somasundara Palya,2.0,1186.0,2.0,3.0,72.0,6070.826306913997
Super built-up  Area,Ready To Move,Sompura,2.0,825.0,2.0,1.0,33.0,4000.0
Built-up  Area,Ready To Move,Sompura,3.0,1025.0,2.0,0.0,37.0,3609.756097560976
Super built-up  Area,Ready To Move,Sompura,2.0,1020.0,2.0,3.0,41.0,4019.607843137255
Built-up  Area,Ready To Move,Sompura,2.0,1126.0,2.0,2.0,39.0,3463.587921847247
Built-up  Area,Ready To Move,Sompura,2.0,825.0,2.0,1.0,32.0,3878.787878787879
Super built-up  Area,Ready To Move,Sompura,3.0,1360.0,2.0,3.0,45.0,3308.823529411765
Super built-up  Area,Ready To Move,Sompura,3.0,1350.0,2.0,2.0,47.0,3481.4814814814813
Super built-up  Area,Ready To Move,Sompura,4.0,2150.0,3.0,2.0,85.0,3953.488372093024
Built-up  Area,Ready To Move,Sonnenahalli,2.0,896.0,2.0,1.0,43.75,4882.8125
Super built-up  Area,Ready To Move,Sonnenahalli,2.0,1120.0,2.0,2.0,43.0,3839.285714285714
Super built-up  Area,Ready To Move,Sonnenahalli,2.0,1100.0,2.0,1.0,44.0,4000.0
Super built-up  Area,Under Construction,Sonnenahalli,2.0,1011.0,2.0,1.0,50.53,4998.021760633037
Super built-up  Area,Ready To Move,Sonnenahalli,1.0,614.5,1.0,0.0,30.715,4998.372660699756
Super built-up  Area,Under Construction,Sonnenahalli,3.0,1484.0,3.0,1.0,74.18,4998.652291105122
Super built-up  Area,Under Construction,Sonnenahalli,3.0,1610.0,3.0,2.0,80.48,4998.757763975155
Super built-up  Area,Ready To Move,Sonnenahalli,3.0,1415.0,2.0,1.0,65.0,4593.639575971732
Super built-up  Area,Ready To Move,Sonnenahalli,2.0,1268.0,2.0,1.0,58.0,4574.132492113565
Super built-up  Area,Ready To Move,Sonnenahalli,2.0,1268.0,2.0,1.0,56.0,4416.403785488959
Super built-up  Area,Under Construction,Sonnenahalli,1.0,605.0,1.0,1.0,30.24,4998.347107438017
Built-up  Area,Ready To Move,Sonnenahalli,3.0,1484.0,3.0,1.0,75.0,5053.908355795148
Super built-up  Area,Ready To Move,Subramanyapura,2.0,929.0,2.0,0.0,50.17,5400.4305705059205
Built-up  Area,Ready To Move,Subramanyapura,2.0,1200.0,2.0,2.0,52.0,4333.333333333333
Super built-up  Area,Ready To Move,Subramanyapura,2.0,975.0,2.0,1.0,58.0,5948.717948717948
Built-up  Area,Ready To Move,Subramanyapura,2.0,1277.0,2.0,2.0,55.0,4306.969459671104
Super built-up  Area,Ready To Move,Subramanyapura,2.0,985.0,2.0,1.0,58.0,5888.324873096447
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1245.0,2.0,1.0,68.0,5461.847389558233
Super built-up  Area,Ready To Move,Subramanyapura,2.0,1313.0,2.0,2.0,73.0,5559.786747905559
Super built-up  Area,Ready To Move,Subramanyapura,2.0,1313.0,2.0,2.0,66.5,5064.737242955065
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1255.0,2.0,2.0,79.0,6294.820717131474
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1330.0,3.0,2.0,72.0,5413.533834586467
Built-up  Area,Ready To Move,Subramanyapura,2.0,929.0,2.0,1.0,48.0,5166.846071044133
Super built-up  Area,Ready To Move,Subramanyapura,2.0,950.0,2.0,1.0,55.0,5789.473684210527
Super built-up  Area,Ready To Move,Subramanyapura,2.0,929.0,2.0,1.0,56.0,6027.987082884823
Built-up  Area,Ready To Move,Subramanyapura,3.0,1260.0,2.0,2.0,76.0,6031.746031746032
Super built-up  Area,Ready To Move,Subramanyapura,2.0,960.0,2.0,1.0,55.0,5729.166666666667
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1260.0,2.0,1.0,73.0,5793.650793650793
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1278.0,3.0,2.0,70.0,5477.308294209703
Super built-up  Area,Ready To Move,Subramanyapura,2.0,929.0,2.0,2.0,49.0,5274.48869752422
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1260.0,2.0,1.0,75.0,5952.380952380952
Super built-up  Area,Ready To Move,Subramanyapura,2.0,1000.0,2.0,1.0,45.0,4500.0
Super built-up  Area,Ready To Move,Subramanyapura,2.0,929.0,1.0,2.0,51.0,5489.773950484392
Super built-up  Area,Ready To Move,Subramanyapura,3.0,1880.0,3.0,2.0,110.0,5851.063829787234
Carpet  Area,Ready To Move,Sultan Palaya,3.0,1700.0,3.0,3.0,120.0,7058.823529411765
Super built-up  Area,Ready To Move,Sultan Palaya,2.0,1100.0,2.0,1.0,45.0,4090.909090909091
Built-up  Area,Ready To Move,Sultan Palaya,2.0,900.0,2.0,2.0,45.0,5000.0
Built-up  Area,Ready To Move,Sultan Palaya,2.0,870.0,2.0,1.0,65.0,7471.264367816092
Built-up  Area,Ready To Move,Sultan Palaya,3.0,1765.0,3.0,3.0,80.0,4532.57790368272
Super built-up  Area,Ready To Move,Sultan Palaya,3.0,1713.0,3.0,3.0,125.0,7297.139521307648
Super built-up  Area,Ready To Move,Sultan Palaya,2.0,1009.0,2.0,1.0,65.0,6442.021803766105
Super built-up  Area,Ready To Move,Sultan Palaya,2.0,1070.0,2.0,2.0,49.0,4579.439252336449
Plot  Area,Under Construction,TC Palaya,3.0,1475.0,3.0,1.0,98.0,6644.067796610169
Plot  Area,Ready To Move,TC Palaya,2.0,1200.0,2.0,0.0,60.0,5000.0
Plot  Area,Ready To Move,TC Palaya,2.0,1240.0,2.0,1.0,60.0,4838.709677419355
Plot  Area,Ready To Move,TC Palaya,3.0,1500.0,2.0,1.0,100.0,6666.666666666667
Plot  Area,Ready To Move,TC Palaya,2.0,1200.0,2.0,0.0,65.0,5416.666666666667
Plot  Area,Ready To Move,TC Palaya,2.0,1200.0,2.0,0.0,70.0,5833.333333333333
Plot  Area,Ready To Move,TC Palaya,2.0,900.0,2.0,0.0,55.0,6111.111111111111
Built-up  Area,Ready To Move,TC Palaya,2.0,1000.0,2.0,0.0,64.0,6400.0
Plot  Area,Ready To Move,TC Palaya,2.0,1200.0,2.0,0.0,66.0,5500.0
Built-up  Area,Ready To Move,TC Palaya,2.0,1200.0,2.0,0.0,65.0,5416.666666666667
Super built-up  Area,Ready To Move,TC Palaya,2.0,1500.0,2.0,0.0,75.0,5000.0
Built-up  Area,Ready To Move,TC Palaya,2.0,1000.0,2.0,0.0,70.0,7000.0
Built-up  Area,Ready To Move,TC Palaya,2.0,1100.0,2.0,0.0,65.0,5909.090909090909
Built-up  Area,Ready To Move,TC Palaya,2.0,1800.0,2.0,2.0,80.0,4444.444444444444
Plot  Area,Ready To Move,TC Palaya,2.0,1200.0,2.0,1.0,70.0,5833.333333333333
Plot  Area,Ready To Move,TC Palaya,1.0,1350.0,1.0,0.0,55.0,4074.074074074074
Built-up  Area,Ready To Move,TC Palaya,2.0,1082.0,2.0,2.0,64.0,5914.972273567468
Super built-up  Area,Ready To Move,TC Palaya,2.0,1152.0,2.0,2.0,55.0,4774.305555555556
Super built-up  Area,Under Construction,Talaghattapura,3.0,1868.0,3.0,2.0,131.0,7012.847965738758
Super built-up  Area,Under Construction,Talaghattapura,3.0,2038.5,3.0,0.0,120.0,5886.681383370125
Super built-up  Area,Ready To Move,Talaghattapura,3.0,2106.0,3.0,2.0,126.0,5982.905982905983
Super built-up  Area,Under Construction,Talaghattapura,3.0,1868.0,3.0,1.0,121.0,6477.516059957174
Super built-up  Area,Under Construction,Talaghattapura,3.0,1868.0,3.0,1.0,135.0,7226.980728051391
Super built-up  Area,Under Construction,Talaghattapura,3.0,1868.0,3.0,1.0,120.0,6423.982869379015
Super built-up  Area,Under Construction,Talaghattapura,3.0,1804.0,3.0,1.0,115.0,6374.7228381374725
Super built-up  Area,Under Construction,Talaghattapura,3.0,2254.0,3.0,2.0,153.0,6787.93256433008
Super built-up  Area,Under Construction,Talaghattapura,3.0,2106.0,3.0,3.0,148.0,7027.540360873694
Super built-up  Area,Under Construction,Talaghattapura,3.0,2273.0,3.0,3.0,159.0,6995.160580730312
Super built-up  Area,Under Construction,Talaghattapura,3.0,2099.0,3.0,3.0,147.0,7003.334921391139
Built-up  Area,Ready To Move,Talaghattapura,2.0,1100.0,2.0,0.0,50.0,4545.454545454545
Super built-up  Area,Ready To Move,Talaghattapura,2.0,1100.0,2.0,1.0,49.49,4499.090909090909
Super built-up  Area,Ready To Move,Talaghattapura,3.0,1575.0,3.0,2.0,80.0,5079.36507936508
Super built-up  Area,Under Construction,Talaghattapura,3.0,2273.0,3.0,2.0,145.0,6379.234491860977
Super built-up  Area,Ready To Move,Talaghattapura,2.0,1175.0,2.0,2.0,62.0,5276.595744680851
Super built-up  Area,Under Construction,Talaghattapura,3.0,1804.0,3.0,2.0,127.0,7039.911308203991
Super built-up  Area,Ready To Move,Talaghattapura,2.0,1062.0,2.0,1.0,42.48,4000.0
Super built-up  Area,Under Construction,Talaghattapura,3.0,2038.5,3.0,0.0,122.0,5984.792739759627
Built-up  Area,Under Construction,Talaghattapura,3.0,1800.0,3.0,1.0,84.0,4666.666666666667
Super built-up  Area,Under Construction,Talaghattapura,3.0,2265.0,3.0,3.0,159.0,7019.867549668874
Super built-up  Area,Under Construction,Talaghattapura,3.0,2099.0,3.0,2.0,134.0,6383.992377322535
Super built-up  Area,Under Construction,Thanisandra,1.0,510.0,1.0,0.0,25.25,4950.980392156863
Super built-up  Area,Under Construction,Thanisandra,2.0,1296.0,2.0,3.0,80.0,6172.83950617284
Super built-up  Area,Ready To Move,Thanisandra,3.0,2050.0,3.0,1.0,145.0,7073.170731707317
Super built-up  Area,Ready To Move,Thanisandra,3.0,2144.0,3.0,2.0,145.0,6763.059701492537
Super built-up  Area,Ready To Move,Thanisandra,1.0,445.0,1.0,0.0,28.0,6292.134831460674
Super built-up  Area,Ready To Move,Thanisandra,2.0,1296.0,2.0,2.0,83.0,6404.320987654321
Super built-up  Area,Ready To Move,Thanisandra,3.0,2144.0,3.0,2.0,135.0,6296.641791044776
Super built-up  Area,Ready To Move,Thanisandra,2.0,1093.0,2.0,2.0,70.0,6404.391582799634
Super built-up  Area,Ready To Move,Thanisandra,3.0,1265.0,2.0,1.0,79.0,6245.059288537549
Super built-up  Area,Ready To Move,Thanisandra,3.0,1651.0,3.0,3.0,97.38,5898.24348879467
Super built-up  Area,Ready To Move,Thanisandra,2.0,1265.0,2.0,2.0,85.0,6719.367588932806
Super built-up  Area,Under Construction,Thanisandra,1.0,510.0,1.0,1.0,25.25,4950.980392156863
Super built-up  Area,Ready To Move,Thanisandra,1.0,776.5,2.0,2.0,48.145,6200.257566001288
Super built-up  Area,Ready To Move,Thanisandra,3.0,1564.0,3.0,1.0,101.0,6457.800511508952
Super built-up  Area,Ready To Move,Thanisandra,3.0,1847.0,3.0,2.0,123.0,6659.447753113156
Super built-up  Area,Ready To Move,Thanisandra,3.0,1697.0,3.0,2.0,114.0,6717.737183264585
Super built-up  Area,Under Construction,Thanisandra,3.0,1573.0,3.0,2.0,95.0,6039.4151303242215
Super built-up  Area,Ready To Move,Thanisandra,3.0,1917.0,3.0,3.0,122.0,6364.110589462703
Super built-up  Area,Under Construction,Thanisandra,1.0,693.0,1.0,1.0,34.3,4949.494949494949
Super built-up  Area,Ready To Move,Thanisandra,2.0,1098.0,2.0,1.0,68.0,6193.078324225865
Super built-up  Area,Ready To Move,Thanisandra,1.0,760.0,1.0,2.0,50.3,6618.421052631579
Super built-up  Area,Ready To Move,Thanisandra,3.0,1697.0,3.0,2.0,115.0,6776.664702416028
Plot  Area,Ready To Move,Thanisandra,1.0,1380.0,1.0,1.0,62.1,4500.0
Super built-up  Area,Under Construction,Thanisandra,1.0,923.0,1.0,1.0,60.84,6591.549295774648
Built-up  Area,Under Construction,Thanisandra,1.0,923.0,1.0,1.0,45.69,4950.162513542795
Built-up  Area,Ready To Move,Thanisandra,3.0,1874.0,4.0,1.0,130.0,6937.033084311633
Super built-up  Area,Ready To Move,Thanisandra,3.0,1698.0,3.0,2.0,102.0,6007.067137809187
Super built-up  Area,Under Construction,Thanisandra,3.0,1411.0,3.0,1.0,93.04,6593.905031892275
Super built-up  Area,Ready To Move,Thanisandra,3.0,1996.0,3.0,2.0,135.0,6763.527054108216
Super built-up  Area,Ready To Move,Thanisandra,3.0,1801.0,3.0,1.0,115.0,6385.341476957246
Super built-up  Area,Ready To Move,Thanisandra,2.0,1265.0,2.0,2.0,82.0,6482.213438735178
Super built-up  Area,Under Construction,Thanisandra,3.0,1917.0,4.0,2.0,113.0,5894.627021387585
Super built-up  Area,Ready To Move,Thanisandra,1.0,662.0,1.0,1.0,42.0,6344.410876132931
Super built-up  Area,Under Construction,Thanisandra,3.0,1948.0,3.0,2.0,130.0,6673.511293634497
Super built-up  Area,Ready To Move,Thanisandra,2.0,965.0,2.0,1.0,67.0,6943.00518134715
Super built-up  Area,Under Construction,Thanisandra,2.0,1098.0,2.0,1.0,74.0,6739.526411657559
Super built-up  Area,Ready To Move,Thanisandra,3.0,1564.0,3.0,1.0,104.0,6649.616368286445
Super built-up  Area,Ready To Move,Thanisandra,3.0,2127.0,3.0,2.0,135.0,6346.967559943582
Super built-up  Area,Ready To Move,Thanisandra,2.0,1276.0,2.0,2.0,75.0,5877.742946708464
Built-up  Area,Under Construction,Thanisandra,1.0,693.0,1.0,1.0,34.3,4949.494949494949
Super built-up  Area,Ready To Move,Thanisandra,2.0,1265.0,2.0,1.0,78.0,6166.00790513834
Super built-up  Area,Ready To Move,Thanisandra,2.0,934.0,2.0,2.0,55.0,5888.650963597431
Super built-up  Area,Ready To Move,Thanisandra,2.0,1056.0,2.0,2.0,68.0,6439.393939393939
Built-up  Area,Under Construction,Thanisandra,3.0,1595.0,3.0,1.0,110.0,6896.551724137931
Super built-up  Area,Under Construction,Thanisandra,3.0,1411.0,3.0,1.0,93.15,6601.700921332388
Super built-up  Area,Under Construction,Thanisandra,2.0,1093.0,2.0,1.0,68.1,6230.558096980786
Super built-up  Area,Ready To Move,Thanisandra,2.0,1093.0,2.0,2.0,72.0,6587.374199451052
Super built-up  Area,Ready To Move,Thanisandra,3.0,1698.0,3.0,2.0,107.0,6301.531213191991
Super built-up  Area,Ready To Move,Thanisandra,3.0,1564.0,3.0,1.0,105.0,6713.5549872122765
Super built-up  Area,Under Construction,Thanisandra,2.0,1265.0,2.0,1.0,83.0,6561.264822134387
Super built-up  Area,Ready To Move,Thanisandra,1.0,784.0,1.0,0.0,35.285,4500.6377551020405
Super built-up  Area,Ready To Move,Thanisandra,2.0,965.0,2.0,1.0,56.0,5803.108808290155
Super built-up  Area,Under Construction,Thanisandra,3.0,1546.0,3.0,1.0,95.0,6144.890038809832
Super built-up  Area,Under Construction,Thanisandra,1.0,777.0,1.0,0.0,38.535,4959.459459459459
Super built-up  Area,Ready To Move,Thanisandra,3.0,1697.0,3.0,2.0,110.0,6482.027106658809
Built-up  Area,Ready To Move,Thanisandra,3.0,1492.0,3.0,1.0,88.0,5898.123324396783
Built-up  Area,Ready To Move,Thanisandra,3.0,2072.0,3.0,2.0,122.0,5888.030888030888
Super built-up  Area,Ready To Move,Thanisandra,3.0,1880.0,3.0,3.0,120.0,6382.978723404255
Super built-up  Area,Ready To Move,Thanisandra,1.0,760.0,1.0,2.0,50.0,6578.9473684210525
Built-up  Area,Ready To Move,Thanisandra,3.0,1800.0,4.0,1.0,125.0,6944.444444444444
Super built-up  Area,Ready To Move,Thanisandra,1.0,933.0,2.0,1.0,58.0,6216.505894962486
Super built-up  Area,Ready To Move,Thanisandra,3.0,1917.0,3.0,2.0,110.0,5738.132498695879
Super built-up  Area,Under Construction,Thanisandra,3.0,1996.0,4.0,1.0,123.0,6162.324649298597
Super built-up  Area,Under Construction,Thanisandra,2.0,1183.0,2.0,1.0,77.25,6530.0084530853765
Built-up  Area,Ready To Move,Thanisandra,3.0,1491.0,3.0,1.0,88.0,5902.079141515761
Super built-up  Area,Ready To Move,Thanisandra,1.0,662.0,1.0,1.0,29.0,4380.664652567976
Super built-up  Area,Ready To Move,Thanisandra,3.0,1564.0,3.0,2.0,100.0,6393.861892583121
Super built-up  Area,Under Construction,Thanisandra,1.0,663.0,1.0,0.0,46.1,6953.242835595776
Built-up  Area,Ready To Move,Thanisandra,1.0,662.0,1.0,0.0,45.0,6797.583081570997
Super built-up  Area,Ready To Move,Thanisandra,3.0,1573.0,3.0,2.0,98.0,6230.133502860776
Super built-up  Area,Ready To Move,Thanisandra,3.0,1262.0,2.0,1.0,83.0,6576.862123613312
Super built-up  Area,Ready To Move,Thanisandra,2.0,1056.0,2.0,2.0,65.0,6155.30303030303
Super built-up  Area,Ready To Move,Thanisandra,3.0,1702.0,3.0,2.0,115.0,6756.756756756757
Super built-up  Area,Ready To Move,Thanisandra,3.0,1935.0,4.0,2.0,122.0,6304.909560723514
Super built-up  Area,Under Construction,Thanisandra,2.0,933.0,2.0,1.0,55.0,5894.962486602358
Super built-up  Area,Under Construction,Thanisandra,2.0,1183.0,2.0,1.0,77.3,6534.234995773458
Super built-up  Area,Ready To Move,Thanisandra,1.0,662.0,1.0,0.0,38.0,5740.181268882176
Super built-up  Area,Under Construction,Thanisandra,2.0,1265.0,2.0,1.0,72.0,5691.699604743083
Super built-up  Area,Ready To Move,Thanisandra,3.0,1595.0,3.0,1.0,105.0,6583.07210031348
Super built-up  Area,Under Construction,Thanisandra,1.0,580.0,1.0,1.0,27.5,4741.379310344828
Super built-up  Area,Under Construction,Thanisandra,3.0,2087.0,4.0,2.0,139.0,6660.277910876856
Super built-up  Area,Ready To Move,Thanisandra,2.0,1098.0,2.0,1.0,71.0,6466.302367941712
Super built-up  Area,Under Construction,Thanisandra,3.0,1411.0,3.0,1.0,93.25,6608.788093550674
Super built-up  Area,Under Construction,Thanisandra,3.0,1732.0,3.0,1.0,112.0,6466.512702078522
Super built-up  Area,Ready To Move,Thanisandra,2.0,933.0,2.0,1.0,66.0,7073.954983922829
Super built-up  Area,Under Construction,Thanisandra,1.0,933.0,1.0,1.0,61.0,6538.049303322615
Super built-up  Area,Ready To Move,Thanisandra,3.0,1702.0,3.0,2.0,107.0,6286.721504112808
Super built-up  Area,Under Construction,Thanisandra,1.0,747.0,1.0,0.0,34.355,4599.062918340026
Super built-up  Area,Under Construction,Thanisandra,3.0,2030.0,4.0,1.0,125.0,6157.635467980295
Super built-up  Area,Under Construction,Thanisandra,1.0,663.0,1.0,1.0,46.0,6938.15987933635
Super built-up  Area,Under Construction,Thanisandra,3.0,1411.0,3.0,2.0,100.0,7087.172218284904
Super built-up  Area,Ready To Move,Thanisandra,3.0,1702.0,3.0,2.0,120.0,7050.5287896592245
Built-up  Area,Ready To Move,Thanisandra,4.0,1948.0,4.0,2.0,129.0,6622.17659137577
Built-up  Area,Under Construction,Thanisandra,3.0,1573.0,3.0,1.0,90.0,5721.551176096631
Super built-up  Area,Ready To Move,Thanisandra,2.0,1056.0,2.0,2.0,70.0,6628.787878787879
Super built-up  Area,Under Construction,Thanisandra,3.0,1595.0,3.0,2.0,96.0,6018.808777429467
Super built-up  Area,Under Construction,Thanisandra,2.0,1245.0,2.0,1.0,83.05,6670.682730923695
Super built-up  Area,Ready To Move,Thanisandra,3.0,1261.0,2.0,1.0,80.0,6344.171292624901
Super built-up  Area,Ready To Move,Thanisandra,3.0,1884.0,4.0,2.0,117.0,6210.191082802548
Super built-up  Area,Ready To Move,Thanisandra,3.0,1930.0,4.0,2.0,122.0,6321.243523316062
Super built-up  Area,Under Construction,Thanisandra,1.0,777.0,1.0,0.0,38.46,4949.80694980695
Super built-up  Area,Ready To Move,Thanisandra,3.0,1930.0,4.0,2.0,120.0,6217.616580310881
Super built-up  Area,Ready To Move,Thanisandra,1.0,760.0,1.0,2.0,50.4,6631.578947368421
Super built-up  Area,Under Construction,Thanisandra,1.0,663.0,1.0,0.0,32.82,4950.226244343891
Super built-up  Area,Ready To Move,Thanisandra,3.0,1801.0,3.0,2.0,115.0,6385.341476957246
Super built-up  Area,Ready To Move,Thanisandra,2.0,1305.0,2.0,2.0,90.0,6896.551724137931
Super built-up  Area,Ready To Move,Thanisandra,3.0,1965.0,4.0,2.0,125.0,6361.323155216285
Super built-up  Area,Under Construction,Thanisandra,3.0,1573.0,3.0,2.0,100.0,6357.279084551812
Built-up  Area,Under Construction,Thanisandra,4.0,1917.0,4.0,2.0,130.0,6781.429316640584
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1297.0,2.0,2.0,103.0,7941.403238242097
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,95.0,6699.576868829337
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,103.0,7263.751763046544
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,101.0,7122.708039492242
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,104.0,7334.273624823695
Super built-up  Area,Ready To Move,Thigalarapalya,3.0,2072.0,4.0,2.0,159.0,7673.745173745174
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,106.0,7475.317348377997
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,105.0,7404.795486600846
Super built-up  Area,Ready To Move,Thigalarapalya,3.0,2072.0,4.0,2.0,155.0,7480.694980694981
Super built-up  Area,Ready To Move,Thigalarapalya,3.0,1830.0,4.0,2.0,135.0,7377.049180327869
Super built-up  Area,Ready To Move,Thigalarapalya,3.0,2072.0,4.0,2.0,160.0,7722.007722007722
Super built-up  Area,Ready To Move,Thigalarapalya,3.0,2072.0,4.0,2.0,153.0,7384.169884169884
Super built-up  Area,Ready To Move,Thigalarapalya,3.0,2072.0,4.0,2.0,157.0,7577.220077220078
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1418.0,2.0,2.0,105.0,7404.795486600846
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1400.0,2.0,2.0,105.0,7500.0
Super built-up  Area,Ready To Move,Thigalarapalya,2.0,1297.0,2.0,2.0,98.0,7555.898226676947
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1200.0,2.0,2.0,78.0,6500.0
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1128.0,2.0,2.0,75.0,6648.936170212766
Built-up  Area,Ready To Move,Thubarahalli,2.0,1185.0,2.0,2.0,65.0,5485.232067510548
Built-up  Area,Ready To Move,Thubarahalli,2.0,975.0,2.0,1.0,55.0,5641.025641025641
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1330.0,2.0,1.0,75.0,5639.097744360903
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1085.0,2.0,1.0,70.0,6451.612903225807
Built-up  Area,Ready To Move,Thubarahalli,2.0,1216.0,2.0,1.0,80.0,6578.9473684210525
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1200.0,2.0,2.0,79.0,6583.333333333333
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1200.0,2.0,2.0,80.0,6666.666666666667
Super built-up  Area,Ready To Move,Thubarahalli,2.0,1200.0,2.0,2.0,79.55,6629.166666666667
Super built-up  Area,Ready To Move,Thubarahalli,2.0,975.0,2.0,1.0,50.0,5128.205128205128
Super built-up  Area,Ready To Move,Thubarahalli,3.0,1584.0,3.0,2.0,101.0,6376.262626262626
Super built-up  Area,Ready To Move,Thyagaraja Nagar,3.0,1270.0,2.0,2.0,95.25,7500.0
Super built-up  Area,Ready To Move,Thyagaraja Nagar,2.0,1040.0,2.0,1.0,68.0,6538.461538461538
Plot  Area,Ready To Move,Tindlu,3.0,1500.0,2.0,1.0,87.0,5800.0
Super built-up  Area,Ready To Move,Tindlu,3.0,1357.0,2.0,2.0,65.0,4789.977892409727
Plot  Area,Ready To Move,Tindlu,3.0,1500.0,3.0,1.0,87.0,5800.0
Built-up  Area,Ready To Move,Tindlu,3.0,1370.07,3.0,1.0,65.0,4744.283138817725
Built-up  Area,Ready To Move,Tindlu,2.0,1165.0,2.0,2.0,59.8,5133.0472103004295
Super built-up  Area,Ready To Move,Tindlu,2.0,1050.0,2.0,2.0,55.0,5238.095238095239
Super built-up  Area,Ready To Move,Tindlu,2.0,1100.0,2.0,2.0,55.0,5000.0
Super built-up  Area,Ready To Move,Tumkur Road,3.0,1500.0,3.0,3.0,95.0,6333.333333333333
Super built-up  Area,Ready To Move,Tumkur Road,3.0,1779.0,3.0,2.0,112.0,6295.6717256885895
Super built-up  Area,Under Construction,Tumkur Road,3.0,1586.0,3.0,1.0,100.0,6305.170239596469
